id_fatura,filial,cidade,tipo_cliente,genero,linha_produto,preco_unitario,quantidade,imposto_5pct,total,data,hora,minuto,forma_pagamento,custo_produtos,margem_bruta_pct,lucro_bruto,avaliacao,ano,mes,dia,trimestre,semana_ano,mes_nome,dia_semana,periodo_dia,dia_util,quinzena,eh_fim_semana,data_visual,ticket_medio_por_item,valor_sem_imposto,lucro_por_item,percentual_imposto_real,eficiencia_venda,margem_liquida_pct,intensidade_compra,densidade_valor,indice_satisfacao_ajustado,avaliacao_ponderada,score_valor_cliente,faixa_avaliacao,categoria_horario_pico,categoria_ticket,perfil_compra
635-40-6220,A,Yangon,Normal,Masculino,Saúde e Beleza,89.6,8,35.84,752.64,2019-02-07,11,28,Carteira Digital,716.8,4.761904762,35.84,6.6,2019,2,7,1,6,Fevereiro,Quinta-feira,Manhã,Sim,Primeira Quinzena,0,07/02/2019,94.08,716.8,4.48,4.761904761904763,5.000000000000001,4.761904761904763,716.8,94.08,4.764229607250754,52.8,72.67411883182275,Neutro,Horário de Pico,VIP,Comprador Premium
817-48-8732,A,Yangon,Membro,Feminino,Casa e Estilo de Vida,72.35,10,36.175,759.675,2019-01-20,15,55,Dinheiro,723.5,4.761904762,36.175,5.4,2019,1,20,1,3,Janeiro,Domingo,Tarde,Não,Segunda Quinzena,1,20/01/2019,75.9675,723.5,3.6174999999999997,4.761904761904762,5.0,4.761904761904762,723.5,75.9675,3.934441087613293,54.0,75.34400805639476,Neutro,Horário de Pico,VIP,Comprador Premium
120-06-4233,C,Naypyitaw,Normal,Masculino,Acessórios Eletrônicos,30.61,6,9.183,192.843,2019-03-12,20,36,Dinheiro,183.66,4.761904762,9.183,9.3,2019,3,12,1,11,Março,Terça-feira,Noite,Sim,Primeira Quinzena,0,12/03/2019,32.140499999999996,183.66,1.5305,4.761904761904763,5.0,4.761904761904763,183.66,32.140499999999996,1.7200785498489426,55.800000000000004,53.298187311178246,Muito Satisfeito,Horário de Pico,Padrão,Comprador Econômico
285-68-5083,C,Naypyitaw,Membro,Feminino,Esportes e Viagem,24.74,3,3.711,77.931,2019-02-15,17,47,Cartão de Crédito,74.22,4.761904762,3.711,10.0,2019,2,15,1,7,Fevereiro,Sexta-feira,Tarde,Sim,Primeira Quinzena,0,15/02/2019,25.977,74.22,1.2369999999999999,4.761904761904762,5.0,4.761904761904762,74.22,25.977,0.7474320241691843,30.0,41.989728096676735,Muito Satisfeito,Horário Normal,Econômico,Comprador Econômico
803-83-5989,C,Naypyitaw,Normal,Masculino,Casa e Estilo de Vida,55.73,6,16.719,351.099,2019-02-24,10,55,Carteira Digital,334.38,4.761904762,16.719,7.0,2019,2,24,1,8,Fevereiro,Domingo,Manhã,Não,Segunda Quinzena,1,24/02/2019,58.5165,334.38,2.7865,4.761904761904763,5.0,4.761904761904763,334.38,58.5165,2.357160120845921,42.0,52.46948640483383,Neutro,Horário de Pico,Premium,Comprador Padrão
347-34-2234,B,Mandalay,Membro,Feminino,Esportes e Viagem,55.07,9,24.7815,520.4115,2019-02-03,13,40,Carteira Digital,495.63,4.761904762,24.7815,10.0,2019,2,3,1,5,Fevereiro,Domingo,Tarde,Não,Primeira Quinzena,1,03/02/2019,57.8235,495.63000000000005,2.7535000000000003,4.761904761904762,5.0,4.761904761904762,495.63,57.8235,4.991238670694864,90.0,76.96495468277946,Muito Satisfeito,Horário de Pico,VIP,Comprador Premium
199-75-8169,A,Yangon,Membro,Masculino,Esportes e Viagem,15.81,10,7.905,166.005,2019-03-06,12,27,Cartão de Crédito,158.1,4.761904762,7.905,8.6,2019,3,6,1,10,Março,Quarta-feira,Tarde,Sim,Primeira Quinzena,0,06/03/2019,16.6005,158.1,0.7905,4.761904761904763,5.0,4.761904761904763,158.1,16.6005,1.3692447129909364,86.0,62.16858006042296,Muito Satisfeito,Horário de Pico,Padrão,Comprador Volume
853-23-2453,B,Mandalay,Membro,Masculino,Saúde e Beleza,75.74,4,15.148,318.108,2019-02-14,14,35,Dinheiro,302.96,4.761904762,15.148,7.6,2019,2,14,1,7,Fevereiro,Quinta-feira,Tarde,Sim,Primeira Quinzena,0,14/02/2019,79.527,302.96,3.787,4.761904761904762,5.0,4.761904761904762,302.96,79.527,2.3187270896273917,30.4,47.00382678751259,Satisfeito,Horário de Pico,Premium,Comprador Padrão
877-22-3308,A,Yangon,Membro,Masculino,Saúde e Beleza,15.87,10,7.935,166.635,2019-03-13,16,40,Dinheiro,158.7,4.761904762,7.935,5.8,2019,3,13,1,11,Março,Quarta-feira,Tarde,Sim,Primeira Quinzena,0,13/03/2019,16.6635,158.7,0.7935,4.761904761904762,5.0,4.761904761904762,158.7,16.6635,0.9269486404833834,58.0,53.79274924471299,Neutro,Horário Normal,Padrão,Comprador Volume
838-78-4295,C,Naypyitaw,Normal,Feminino,Saúde e Beleza,33.47,2,3.347,70.287,2019-02-10,15,43,Carteira Digital,66.94,4.761904762,3.347,6.7,2019,2,10,1,6,Fevereiro,Domingo,Tarde,Não,Primeira Quinzena,1,10/02/2019,35.1435,66.94000000000001,1.6735,4.761904761904762,5.0,4.761904761904762,66.94,35.1435,0.45165961732124876,13.4,28.796475327291038,Neutro,Horário de Pico,Econômico,Comprador Econômico
109-28-2512,B,Mandalay,Membro,Feminino,Acessórios de Moda,97.61,6,29.283,614.943,2019-01-07,15,1,Carteira Digital,585.66,4.761904762,29.283,9.9,2019,1,7,1,2,Janeiro,Segunda-feira,Tarde,Sim,Primeira Quinzena,0,07/01/2019,102.4905,585.66,4.8805000000000005,4.761904761904763,5.0,4.761904761904763,585.66,102.4905,5.8389063444108755,59.400000000000006,71.29154078549848,Muito Satisfeito,Horário de Pico,VIP,Comprador Premium
232-11-3025,A,Yangon,Normal,Masculino,Esportes e Viagem,78.77,10,39.385,827.085,2019-01-24,10,4,Dinheiro,787.7,4.761904762,39.385,6.4,2019,1,24,1,4,Janeiro,Quinta-feira,Manhã,Sim,Segunda Quinzena,0,24/01/2019,82.7085,787.7,3.9385,4.761904761904762,5.0,4.761904761904762,787.6999999999999,82.7085,5.07681772406848,64.0,80.930110775428,Neutro,Horário de Pico,VIP,Comprador Premium
382-03-4532,A,Yangon,Membro,Feminino,Saúde e Beleza,18.33,1,0.9165,19.2465,2019-02-02,18,50,Dinheiro,18.33,4.761904762,0.9165,4.3,2019,2,2,1,5,Fevereiro,Sábado,Noite,Não,Primeira Quinzena,1,02/02/2019,19.2465,18.330000000000002,0.9165,4.761904761904762,5.0,4.761904761904762,18.33,19.2465,0.07937462235649546,4.3,16.638368580060423,Insatisfeito,Horário de Pico,Econômico,Comprador Econômico
393-65-2792,C,Naypyitaw,Normal,Masculino,Alimentos e Bebidas,89.48,10,44.74,939.54,2019-01-06,12,46,Cartão de Crédito,894.8,4.761904762,44.74,9.6,2019,1,6,1,1,Janeiro,Domingo,Tarde,Não,Primeira Quinzena,1,06/01/2019,93.954,894.8,4.474,4.761904761904763,5.0,4.761904761904763,894.8000000000001,93.954,8.650634441087611,96.0,94.84431017119839,Muito Satisfeito,Horário de Pico,VIP,Comprador Premium
796-12-2025,C,Naypyitaw,Normal,Masculino,Acessórios de Moda,62.12,10,31.06,652.26,2019-02-11,16,19,Dinheiro,621.2,4.761904762,31.06,5.9,2019,2,11,1,7,Fevereiro,Segunda-feira,Tarde,Sim,Primeira Quinzena,0,11/02/2019,65.226,621.2,3.106,4.761904761904762,5.0,4.761904761904762,621.1999999999999,65.226,3.6909164149043296,59.0,72.7231621349446,Neutro,Horário Normal,VIP,Comprador Premium
510-95-6347,B,Mandalay,Membro,Feminino,Alimentos e Bebidas,48.52,3,7.278,152.838,2019-03-05,18,17,Carteira Digital,145.56,4.761904762,7.278,4.0,2019,3,5,1,10,Março,Terça-feira,Noite,Sim,Primeira Quinzena,0,05/03/2019,50.946,145.56,2.4259999999999997,4.761904761904762,5.0,4.761904761904762,145.56,50.946,0.5863444108761329,12.0,26.863444108761325,Insatisfeito,Horário de Pico,Padrão,Comprador Econômico
841-35-6630,C,Naypyitaw,Normal,Feminino,Acessórios Eletrônicos,75.91,6,22.773,478.233,2019-03-09,18,21,Dinheiro,455.46,4.761904762,22.773,8.7,2019,3,9,1,10,Março,Sábado,Noite,Não,Primeira Quinzena,1,09/03/2019,79.7055,455.46,3.7955,4.761904761904762,5.0,4.761904761904762,455.46,79.7055,3.99043504531722,52.199999999999996,62.44682779456192,Muito Satisfeito,Horário de Pico,VIP,Comprador Premium
287-21-9091,A,Yangon,Normal,Masculino,Casa e Estilo de Vida,74.67,9,33.6015,705.6315,2019-01-22,10,55,Carteira Digital,672.03,4.761904762,33.6015,9.4,2019,1,22,1,4,Janeiro,Terça-feira,Manhã,Sim,Segunda Quinzena,0,22/01/2019,78.4035,672.03,3.7335000000000003,4.761904761904763,5.0,4.761904761904763,672.03,78.4035,6.3616132930513585,84.60000000000001,82.27069486404834,Muito Satisfeito,Horário de Pico,VIP,Comprador Premium
732-94-0499,C,Naypyitaw,Normal,Feminino,Acessórios Eletrônicos,41.65,10,20.825,437.325,2019-01-13,17,4,Cartão de Crédito,416.5,4.761904762,20.825,5.4,2019,1,13,1,2,Janeiro,Domingo,Tarde,Não,Primeira Quinzena,1,13/01/2019,43.7325,416.5,2.0825,4.761904761904762,5.0,4.761904761904762,416.5,43.7325,2.264954682779456,54.0,62.97744209466264,Neutro,Horário Normal,Premium,Comprador Padrão
263-10-3913,C,Naypyitaw,Membro,Masculino,Acessórios de Moda,49.04,9,22.068,463.428,2019-01-09,14,20,Cartão de Crédito,441.36,4.761904762,22.068,8.6,2019,1,9,1,2,Janeiro,Quarta-feira,Tarde,Sim,Primeira Quinzena,0,09/01/2019,51.492,441.36,2.452,4.761904761904763,5.0,4.761904761904763,441.36,51.492,3.822453172205438,77.39999999999999,70.57885196374623,Muito Satisfeito,Horário de Pico,Premium,Comprador Padrão
381-20-0914,A,Yangon,Membro,Feminino,Acessórios de Moda,20.01,9,9.0045,189.0945,2019-01-12,15,48,Cartão de Crédito,180.09,4.761904762,9.0045,5.7,2019,1,12,1,2,Janeiro,Sábado,Tarde,Não,Primeira Quinzena,1,12/01/2019,21.0105,180.09,1.0005,4.761904761904762,5.0,4.761904761904762,180.09,21.0105,1.033749244712991,51.300000000000004,51.354380664652574,Neutro,Horário de Pico,Padrão,Comprador Volume
829-49-1914,C,Naypyitaw,Membro,Feminino,Alimentos e Bebidas,78.31,10,39.155,822.255,2019-03-05,16,24,Carteira Digital,783.1,4.761904762,39.155,6.6,2019,3,5,1,10,Março,Terça-feira,Tarde,Sim,Primeira Quinzena,0,05/03/2019,82.2255,783.1,3.9155,4.761904761904763,5.0,4.761904761904763,783.1,82.2255,5.20489425981873,66.0,81.3448136958711,Neutro,Horário Normal,VIP,Comprador Premium
756-01-7507,C,Naypyitaw,Normal,Feminino,Saúde e Beleza,20.38,5,5.095,106.995,2019-01-22,18,56,Dinheiro,101.9,4.761904762,5.095,6.0,2019,1,22,1,4,Janeiro,Terça-feira,Noite,Sim,Segunda Quinzena,0,22/01/2019,21.399,101.9,1.019,4.761904761904762,5.0,4.761904761904762,101.89999999999999,21.399,0.6157099697885197,30.0,37.10473313192346,Neutro,Horário de Pico,Econômico,Comprador Econômico
870-72-4431,C,Naypyitaw,Normal,Feminino,Saúde e Beleza,99.19,6,29.757,624.897,2019-01-21,14,42,Cartão de Crédito,595.14,4.761904762,29.757,5.5,2019,1,21,1,4,Janeiro,Segunda-feira,Tarde,Sim,Segunda Quinzena,0,21/01/2019,104.1495,595.1400000000001,4.9595,4.761904761904762,5.0,4.761904761904762,595.14,104.1495,3.296344410876133,33.0,58.47341389728097,Neutro,Horário de Pico,VIP,Comprador Premium
847-38-7188,B,Mandalay,Normal,Feminino,Alimentos e Bebidas,96.68,3,14.502,304.542,2019-01-26,19,56,Carteira Digital,290.04,4.761904762,14.502,6.4,2019,1,26,1,4,Janeiro,Sábado,Noite,Não,Segunda Quinzena,1,26/01/2019,101.514,290.03999999999996,4.8340000000000005,4.761904761904763,5.0,4.761904761904763,290.04,101.514,1.8693413897280964,19.200000000000003,39.8833836858006,Neutro,Horário de Pico,Premium,Comprador Padrão
480-63-2856,C,Naypyitaw,Normal,Masculino,Alimentos e Bebidas,19.25,8,7.7,161.7,2019-01-23,18,37,Carteira Digital,154.0,4.761904762,7.7,6.6,2019,1,23,1,4,Janeiro,Quarta-feira,Noite,Sim,Segunda Quinzena,0,23/01/2019,20.2125,154.0,0.9625,4.761904761904763,5.0,4.761904761904763,154.0,20.2125,1.0235649546827792,52.8,50.00342396777442,Neutro,Horário de Pico,Padrão,Comprador Volume
787-56-0757,C,Naypyitaw,Membro,Feminino,Alimentos e Bebidas,80.36,4,16.072,337.512,2019-02-23,18,45,Cartão de Crédito,321.44,4.761904762,16.072,8.3,2019,2,23,1,8,Fevereiro,Sábado,Noite,Não,Segunda Quinzena,1,23/02/2019,84.378,321.44,4.018,4.761904761904762,5.0,4.761904761904762,321.44,84.378,2.686759315206445,33.2,49.84823766364552,Satisfeito,Horário de Pico,Premium,Comprador Padrão
360-39-5055,C,Naypyitaw,Membro,Masculino,Esportes e Viagem,48.91,5,12.2275,256.7775,2019-03-09,10,17,Dinheiro,244.55,4.761904762,12.2275,6.6,2019,3,9,1,10,Março,Sábado,Manhã,Não,Primeira Quinzena,1,09/03/2019,51.35549999999999,244.54999999999998,2.4455,4.761904761904763,5.0,4.761904761904763,244.54999999999998,51.35549999999999,1.6254078549848938,33.0,44.65095669687814,Neutro,Horário de Pico,Premium,Comprador Padrão
730-50-9884,C,Naypyitaw,Normal,Feminino,Esportes e Viagem,83.06,7,29.071,610.491,2019-03-05,14,31,Carteira Digital,581.42,4.761904762,29.071,4.0,2019,3,5,1,10,Março,Terça-feira,Tarde,Sim,Primeira Quinzena,0,05/03/2019,87.213,581.42,4.1530000000000005,4.761904761904763,5.0,4.761904761904763,581.4200000000001,87.213,2.342074521651561,28.0,56.42074521651561,Insatisfeito,Horário de Pico,VIP,Comprador Premium
362-58-8315,C,Naypyitaw,Normal,Masculino,Acessórios de Moda,76.52,5,19.13,401.73,2019-03-25,10,23,Dinheiro,382.6,4.761904762,19.13,9.9,2019,3,25,1,13,Março,Segunda-feira,Manhã,Sim,Segunda Quinzena,0,25/03/2019,80.346,382.6,3.8259999999999996,4.761904761904762,5.0,4.761904761904762,382.59999999999997,80.346,3.814441087613293,49.5,60.11188318227594,Muito Satisfeito,Horário de Pico,Premium,Comprador Padrão
633-44-8566,A,Yangon,Membro,Masculino,Alimentos e Bebidas,49.38,7,17.283,362.943,2019-03-27,20,35,Cartão de Crédito,345.66,4.761904762,17.283,7.3,2019,3,27,1,13,Março,Quarta-feira,Noite,Sim,Segunda Quinzena,0,27/03/2019,51.849,345.65999999999997,2.4690000000000003,4.761904761904763,5.0,4.761904761904763,345.66,51.849,2.5411057401812682,51.1,56.8238670694864,Satisfeito,Horário de Pico,Premium,Comprador Padrão
504-35-8843,A,Yangon,Normal,Masculino,Esportes e Viagem,42.47,1,2.1235,44.5935,2019-01-02,16,57,Dinheiro,42.47,4.761904762,2.1235,5.7,2019,1,2,1,1,Janeiro,Quarta-feira,Tarde,Sim,Primeira Quinzena,0,02/01/2019,44.5935,42.47,2.1235,4.761904761904762,5.0,4.761904761904762,42.47,44.5935,0.24378549848942596,5.7,21.810775427995974,Neutro,Horário Normal,Econômico,Comprador Econômico
318-68-5053,B,Mandalay,Normal,Feminino,Saúde e Beleza,76.99,6,23.097,485.037,2019-02-27,17,55,Dinheiro,461.94,4.761904762,23.097,6.1,2019,2,27,1,9,Fevereiro,Quarta-feira,Tarde,Sim,Segunda Quinzena,0,27/02/2019,80.8395,461.94,3.8495000000000004,4.761904761904763,5.0,4.761904761904763,461.93999999999994,80.8395,2.837697885196374,36.599999999999994,54.90785498489426,Neutro,Horário Normal,VIP,Comprador Premium
565-80-5980,C,Naypyitaw,Membro,Feminino,Casa e Estilo de Vida,47.38,4,9.476,198.996,2019-01-23,10,25,Dinheiro,189.52,4.761904762,9.476,7.1,2019,1,23,1,4,Janeiro,Quarta-feira,Manhã,Sim,Segunda Quinzena,0,23/01/2019,49.749,189.52,2.369,4.761904761904763,5.0,4.761904761904763,189.52,49.749,1.3550775427995971,28.4,40.93423967774421,Satisfeito,Horário de Pico,Padrão,Comprador Econômico
225-32-0908,C,Naypyitaw,Normal,Feminino,Esportes e Viagem,44.86,10,22.43,471.03,2019-01-26,19,54,Carteira Digital,448.6,4.761904762,22.43,8.2,2019,1,26,1,4,Janeiro,Sábado,Noite,Não,Segunda Quinzena,1,26/01/2019,47.102999999999994,448.59999999999997,2.243,4.761904761904763,5.0,4.761904761904763,448.6,47.102999999999994,3.7044511581067465,82.0,72.67049345417925,Satisfeito,Horário de Pico,Premium,Comprador Padrão
873-51-0671,A,Yangon,Membro,Feminino,Esportes e Viagem,21.98,7,7.693,161.553,2019-01-10,16,42,Carteira Digital,153.86,4.761904762,7.693,5.1,2019,1,10,1,2,Janeiro,Quinta-feira,Tarde,Sim,Primeira Quinzena,0,10/01/2019,23.079,153.85999999999999,1.099,4.761904761904762,5.0,4.761904761904762,153.86,23.079,0.7902175226586102,35.699999999999996,42.497784491440086,Neutro,Horário Normal,Padrão,Comprador Econômico
152-08-9985,B,Mandalay,Membro,Masculino,Saúde e Beleza,64.36,9,28.962,608.202,2019-03-12,12,9,Cartão de Crédito,579.24,4.761904762,28.962,8.6,2019,3,12,1,11,Março,Terça-feira,Tarde,Sim,Primeira Quinzena,0,12/03/2019,67.578,579.24,3.218,4.761904761904762,5.0,4.761904761904762,579.24,67.578,5.01658006042296,77.39999999999999,76.13293051359517,Muito Satisfeito,Horário de Pico,VIP,Comprador Premium
512-91-0811,C,Naypyitaw,Normal,Masculino,Saúde e Beleza,89.75,1,4.4875,94.2375,2019-02-06,20,5,Cartão de Crédito,89.75,4.761904762,4.4875,6.6,2019,2,6,1,6,Fevereiro,Quarta-feira,Noite,Sim,Primeira Quinzena,0,06/02/2019,94.2375,89.75,4.4875,4.761904761904762,5.0,4.761904761904762,89.75,94.2375,0.5965256797583081,6.6,26.41530715005035,Neutro,Horário de Pico,Econômico,Comprador Econômico
594-34-4444,A,Yangon,Normal,Masculino,Acessórios Eletrônicos,97.16,1,4.858,102.018,2019-03-08,20,38,Carteira Digital,97.16,4.761904762,4.858,7.2,2019,3,8,1,10,Março,Sexta-feira,Noite,Sim,Primeira Quinzena,0,08/03/2019,102.018,97.16,4.858,4.761904761904762,5.0,4.761904761904762,97.16,102.018,0.7044833836858005,7.2,28.513796576032224,Satisfeito,Horário de Pico,Econômico,Comprador Econômico
766-85-7061,B,Mandalay,Normal,Masculino,Saúde e Beleza,87.87,10,43.935,922.635,2019-03-29,10,25,Carteira Digital,878.7,4.761904762,43.935,5.1,2019,3,29,1,13,Março,Sexta-feira,Manhã,Sim,Segunda Quinzena,0,29/03/2019,92.2635,878.7,4.3935,4.761904761904763,5.0,4.761904761904763,878.7,92.2635,4.512960725075528,51.0,80.69577039274924,Neutro,Horário de Pico,VIP,Comprador Premium
871-39-9221,C,Naypyitaw,Normal,Feminino,Acessórios Eletrônicos,12.45,6,3.735,78.435,2019-02-09,13,11,Dinheiro,74.7,4.761904762,3.735,4.1,2019,2,9,1,6,Fevereiro,Sábado,Tarde,Não,Primeira Quinzena,1,09/02/2019,13.0725,74.7,0.6224999999999999,4.761904761904762,5.0,4.761904761904762,74.69999999999999,13.0725,0.30842900302114795,24.599999999999998,33.30906344410876,Insatisfeito,Horário de Pico,Econômico,Comprador Econômico
865-92-6136,A,Yangon,Normal,Masculino,Alimentos e Bebidas,52.75,3,7.9125,166.1625,2019-03-23,10,16,Carteira Digital,158.25,4.761904762,7.9125,9.3,2019,3,23,1,12,Março,Sábado,Manhã,Não,Segunda Quinzena,1,23/03/2019,55.387499999999996,158.25,2.6374999999999997,4.761904761904762,5.0,4.761904761904762,158.25,55.387499999999996,1.4820996978851964,27.900000000000002,43.27462235649547,Muito Satisfeito,Horário de Pico,Padrão,Comprador Econômico
733-01-9107,B,Mandalay,Normal,Masculino,Casa e Estilo de Vida,82.7,6,24.81,521.01,2019-03-05,18,14,Dinheiro,496.2,4.761904762,24.81,7.4,2019,3,5,1,10,Março,Terça-feira,Noite,Sim,Primeira Quinzena,0,05/03/2019,86.835,496.2,4.135,4.761904761904762,5.0,4.761904761904762,496.20000000000005,86.835,3.697764350453172,44.400000000000006,60.18791540785499,Satisfeito,Horário de Pico,VIP,Comprador Premium
163-56-7055,C,Naypyitaw,Membro,Masculino,Acessórios de Moda,48.71,1,2.4355,51.1455,2019-03-26,19,20,Dinheiro,48.71,4.761904762,2.4355,4.1,2019,3,26,1,13,Março,Terça-feira,Noite,Sim,Segunda Quinzena,0,26/03/2019,51.1455,48.71,2.4355,4.761904761904763,5.0,4.761904761904763,48.71,51.1455,0.20111883182275928,4.1,17.262134944612285,Insatisfeito,Horário de Pico,Econômico,Comprador Econômico
189-98-2939,C,Naypyitaw,Normal,Masculino,Acessórios de Moda,78.55,9,35.3475,742.2975,2019-03-01,13,22,Dinheiro,706.95,4.761904762,35.3475,7.2,2019,3,1,1,9,Março,Sexta-feira,Tarde,Sim,Primeira Quinzena,0,01/03/2019,82.4775,706.95,3.9274999999999998,4.761904761904762,4.999999999999999,4.761904761904762,706.9499999999999,82.4775,5.125921450151058,64.8,77.0773413897281,Satisfeito,Horário de Pico,VIP,Comprador Premium
551-21-3069,C,Naypyitaw,Normal,Feminino,Acessórios Eletrônicos,23.07,9,10.3815,218.0115,2019-02-01,11,27,Dinheiro,207.63,4.761904762,10.3815,4.9,2019,2,1,1,5,Fevereiro,Sexta-feira,Manhã,Sim,Primeira Quinzena,0,01/02/2019,24.2235,207.63000000000002,1.1535000000000002,4.761904761904763,5.0,4.761904761904763,207.63,24.2235,1.024558912386707,44.1,50.063746223564955,Insatisfeito,Horário de Pico,Padrão,Comprador Volume
212-62-1842,A,Yangon,Normal,Masculino,Alimentos e Bebidas,58.26,6,17.478,367.038,2019-03-28,16,44,Dinheiro,349.56,4.761904762,17.478,9.9,2019,3,28,1,13,Março,Quinta-feira,Tarde,Sim,Segunda Quinzena,0,28/03/2019,61.173,349.56,2.9130000000000003,4.761904761904763,5.0,4.761904761904763,349.56,61.173,3.485039274924471,59.400000000000006,61.780966767371595,Muito Satisfeito,Horário Normal,Premium,Comprador Padrão
716-39-1409,B,Mandalay,Normal,Masculino,Saúde e Beleza,30.35,7,10.6225,223.0725,2019-03-19,18,19,Dinheiro,212.45,4.761904762,10.6225,8.0,2019,3,19,1,12,Março,Terça-feira,Noite,Sim,Segunda Quinzena,0,19/03/2019,31.8675,212.45,1.5175,4.761904761904763,5.0,4.761904761904763,212.45000000000002,31.8675,1.711581067472306,56.0,53.55790533736153,Satisfeito,Horário de Pico,Padrão,Comprador Econômico
704-48-3927,A,Yangon,Membro,Masculino,Acessórios Eletrônicos,88.67,10,44.335,931.035,2019-01-12,14,50,Carteira Digital,886.7,4.761904762,44.335,7.3,2019,1,12,1,2,Janeiro,Sábado,Tarde,Não,Primeira Quinzena,1,12/01/2019,93.1035,886.6999999999999,4.4335,4.761904761904763,5.0,4.761904761904763,886.7,93.1035,6.518539778449143,73.0,87.61802618328296,Satisfeito,Horário de Pico,VIP,Comprador Premium
628-34-3388,C,Naypyitaw,Normal,Masculino,Acessórios de Moda,27.38,6,8.214,172.494,2019-01-05,20,54,Cartão de Crédito,164.28,4.761904762,8.214,7.9,2019,1,5,1,1,Janeiro,Sábado,Noite,Não,Primeira Quinzena,1,05/01/2019,28.749,164.28,1.369,4.761904761904763,5.0,4.761904761904763,164.28,28.749,1.3069607250755286,47.400000000000006,48.317522658610265,Satisfeito,Horário de Pico,Padrão,Comprador Econômico
630-74-5166,A,Yangon,Normal,Masculino,Esportes e Viagem,62.13,6,18.639,391.419,2019-03-22,20,19,Dinheiro,372.78,4.761904762,18.639,7.4,2019,3,22,1,12,Março,Sexta-feira,Noite,Sim,Segunda Quinzena,0,22/03/2019,65.23649999999999,372.78,3.1065,4.761904761904762,5.0,4.761904761904762,372.78000000000003,65.23649999999999,2.778018126888217,44.400000000000006,55.21631419939577,Satisfeito,Horário de Pico,Premium,Comprador Padrão
588-01-7461,C,Naypyitaw,Normal,Feminino,Alimentos e Bebidas,33.98,9,15.291,321.111,2019-03-24,10,43,Dinheiro,305.82,4.761904762,15.291,4.2,2019,3,24,1,12,Março,Domingo,Manhã,Não,Segunda Quinzena,1,24/03/2019,35.679,305.82,1.699,4.761904761904763,5.0,4.761904761904763,305.82,35.679,1.2934984894259818,37.800000000000004,51.9190332326284,Insatisfeito,Horário de Pico,Premium,Comprador Padrão
861-77-0145,C,Naypyitaw,Membro,Masculino,Acessórios Eletrônicos,81.97,10,40.985,860.685,2019-03-03,14,30,Dinheiro,819.7,4.761904762,40.985,9.2,2019,3,3,1,9,Março,Domingo,Tarde,Não,Primeira Quinzena,1,03/03/2019,86.0685,819.6999999999999,4.0985,4.761904761904763,5.0,4.761904761904763,819.7,86.0685,7.5944008056394745,92.0,90.61913393756294,Muito Satisfeito,Horário de Pico,VIP,Comprador Premium
479-26-8945,B,Mandalay,Membro,Feminino,Esportes e Viagem,16.49,2,1.649,34.629,2019-02-05,11,32,Carteira Digital,32.98,4.761904762,1.649,4.6,2019,2,5,1,6,Fevereiro,Terça-feira,Manhã,Sim,Primeira Quinzena,0,05/02/2019,17.3145,32.98,0.8245,4.761904761904763,5.0,4.761904761904763,32.98,17.3145,0.15277744209466262,9.2,21.128499496475325,Insatisfeito,Horário de Pico,Econômico,Comprador Econômico
